arch,nas_class,variant,kernel,cores,threads,mops,runtime_s
grace,B,base,UA,34,34,611.43,3.61
grace,B,base,UA,35,35,623.48,3.54
grace,B,base,UA,36,36,638.69,3.46
grace,B,base,UA,37,37,653.36,3.38
grace,B,base,UA,38,38,662.99,3.33
grace,B,base,UA,39,39,674.94,3.27
grace,B,base,UA,40,40,686.74,3.22
grace,B,base,UA,41,41,693.73,3.18
grace,B,base,UA,42,42,706.32,3.13
grace,B,base,UA,43,43,721.15,3.06
grace,B,base,UA,44,44,729.25,3.03
grace,B,base,UA,45,45,743.38,2.97
grace,B,base,UA,46,46,746.58,2.96
grace,B,base,UA,47,47,761.02,2.9
grace,B,base,UA,48,48,760.71,2.9
grace,B,base,UA,49,49,771.88,2.86
grace,B,base,UA,50,50,784.71,2.81
grace,B,base,UA,51,51,794.11,2.78
grace,B,base,UA,52,52,804.48,2.75
grace,B,base,UA,53,53,808.56,2.73
grace,B,base,UA,54,54,818.71,2.7
grace,B,base,UA,55,55,834.05,2.65
grace,B,base,UA,56,56,832.36,2.65
grace,B,base,UA,57,57,832.0,2.65
grace,B,base,UA,58,58,848.64,2.6
grace,B,base,UA,59,59,859.09,2.57
grace,B,base,UA,60,60,860.9,2.57
grace,B,base,UA,61,61,869.72,2.54
grace,B,base,UA,62,62,862.97,2.56
grace,B,base,UA,63,63,876.91,2.52
grace,B,base,UA,64,64,891.49,2.48
grace,B,base,UA,65,65,895.55,2.47
grace,B,base,UA,66,66,895.34,2.47
grace,B,base,UA,67,67,897.44,2.46
grace,B,base,UA,68,68,901.46,2.45
grace,B,base,UA,69,69,911.86,2.42
grace,B,base,UA,70,70,916.88,2.41
grace,B,base,UA,71,71,913.59,2.42
grace,B,base,UA,72,72,916.64,2.41
vera,B,base,BT,1,1,9347.56,75.12
vera,B,base,BT,2,2,18811.15,37.33
vera,B,base,BT,3,3,28532.27,24.61
vera,B,base,BT,4,4,38047.93,18.46
vera,B,base,BT,5,5,47956.98,14.64
vera,B,base,BT,6,6,57409.98,12.23
vera,B,base,BT,7,7,67258.41,10.44
vera,B,base,BT,8,8,76767.51,9.15
vera,B,base,BT,9,9,86865.34,8.08
vera,B,base,BT,10,10,96150.72,7.3
vera,B,base,BT,11,11,105475.04,6.66
vera,B,base,BT,12,12,114575.64,6.13
vera,B,base,BT,13,13,125399.47,5.6
vera,B,base,BT,14,14,135052.64,5.2
vera,B,base,BT,15,15,144194.71,4.87
vera,B,base,BT,16,16,154276.84,4.55
vera,B,base,BT,17,17,162504.9,4.32
vera,B,base,BT,18,18,173367.94,4.05
vera,B,base,BT,19,19,182881.03,3.84
vera,B,base,BT,20,20,191092.3,3.67
vera,B,base,BT,21,21,200341.89,3.5
vera,B,base,BT,22,22,211165.0,3.33
vera,B,base,BT,23,23,220639.67,3.18
vera,B,base,BT,24,24,230220.77,3.05
vera,B,base,BT,25,25,238235.06,2.95
vera,B,base,BT,26,26,247552.76,2.84
vera,B,base,BT,27,27,257354.08,2.73
vera,B,base,BT,28,28,266881.29,2.63
vera,B,base,BT,29,29,276918.63,2.54
vera,B,base,BT,30,30,285377.99,2.46
vera,B,base,BT,31,31,296300.49,2.37
vera,B,base,BT,32,32,304700.32,2.3
vera,B,base,BT,33,33,312991.84,2.24
vera,B,base,BT,34,34,318877.66,2.2
vera,B,base,BT,35,35,329700.52,2.13
vera,B,base,BT,36,36,339554.82,2.07
vera,B,base,BT,37,37,349418.5,2.01
vera,B,base,BT,38,38,358767.98,1.96
vera,B,base,BT,39,39,369297.19,1.9
vera,B,base,BT,40,40,378137.39,1.86
vera,B,base,BT,41,41,388144.03,1.81
vera,B,base,BT,42,42,397434.82,1.77
vera,B,base,BT,43,43,405975.35,1.73
vera,B,base,BT,44,44,415163.49,1.69
vera,B,base,BT,45,45,424084.21,1.66
vera,B,base,BT,46,46,432490.77,1.62
vera,B,base,BT,47,47,441761.09,1.59
vera,B,base,BT,48,48,451262.44,1.56
vera,B,base,BT,49,49,459158.71,1.53
vera,B,base,BT,50,50,463499.85,1.51
vera,B,base,BT,51,51,475174.39,1.48
vera,B,base,BT,52,52,482814.12,1.45
vera,B,base,BT,53,53,493115.09,1.42
vera,B,base,BT,54,54,502273.59,1.4
vera,B,base,BT,55,55,512553.13,1.37
vera,B,base,BT,56,56,520096.85,1.35
vera,B,base,BT,57,57,529405.29,1.33
vera,B,base,BT,58,58,538688.38,1.3
vera,B,base,BT,59,59,546941.35,1.28
vera,B,base,BT,60,60,555770.13,1.26
vera,B,base,BT,61,61,565010.13,1.24
vera,B,base,BT,62,62,572821.34,1.23
vera,B,base,BT,63,63,580913.94,1.21
vera,B,base,BT,64,64,588673.3,1.19
vera,B,base,BT,65,65,596321.86,1.18
vera,B,base,BT,66,66,605180.92,1.16
vera,B,base,BT,67,67,610109.44,1.15
vera,B,base,BT,68,68,619263.85,1.13
vera,B,base,BT,69,69,629738.04,1.12
vera,B,base,BT,70,70,636856.62,1.1
vera,B,base,BT,71,71,645544.01,1.09
vera,B,base,BT,72,72,653591.18,1.07
vera,B,base,BT,73,73,660140.27,1.06
vera,B,base,BT,74,74,663878.3,1.06
vera,B,base,BT,75,75,675486.7,1.04
vera,B,base,BT,76,76,681137.56,1.03
vera,B,base,BT,77,77,691172.98,1.02
vera,B,base,BT,78,78,696021.78,1.01
vera,B,base,BT,79,79,703302.82,1.0
vera,B,base,BT,80,80,709268.41,0.99
vera,B,base,BT,81,81,718306.73,0.98
vera,B,base,BT,82,82,726868.46,0.97
vera,B,base,BT,83,83,732712.6,0.96
vera,B,base,BT,84,84,738511.97,0.95
vera,B,base,BT,85,85,746975.35,0.94
vera,B,base,BT,86,86,752637.0,0.93
vera,B,base,BT,87,87,761071.64,0.92
vera,B,base,BT,88,88,741141.7,0.95
vera,B,base,CG,1,1,3567.82,15.33
vera,B,base,CG,2,2,6933.85,7.89
vera,B,base,CG,3,3,10543.23,5.19
vera,B,base,CG,4,4,13968.83,3.92
vera,B,base,CG,5,5,17517.17,3.12
vera,B,base,CG,6,6,20556.53,2.66
vera,B,base,CG,7,7,24090.0,2.27
vera,B,base,CG,8,8,27477.78,1.99
vera,B,base,CG,9,9,30804.53,1.78
vera,B,base,CG,10,10,34112.51,1.6
vera,B,base,CG,11,11,36432.95,1.5
vera,B,base,CG,12,12,40885.78,1.34
vera,B,base,CG,13,13,43996.61,1.24
vera,B,base,CG,14,14,47395.42,1.15
vera,B,base,CG,15,15,50302.64,1.09
vera,B,base,CG,16,16,54033.84,1.01
vera,B,base,CG,17,17,56336.46,0.97
vera,B,base,CG,18,18,59975.89,0.91
vera,B,base,CG,19,19,62428.8,0.88
vera,B,base,CG,20,20,65939.22,0.83
vera,B,base,CG,21,21,67611.98,0.81
vera,B,base,CG,22,22,72313.76,0.76
vera,B,base,CG,23,23,74949.37,0.73
vera,B,base,CG,24,24,77865.24,0.7
vera,B,base,CG,25,25,81038.18,0.68
vera,B,base,CG,26,26,81591.74,0.67
vera,B,base,CG,27,27,86779.89,0.63
vera,B,base,CG,28,28,89662.84,0.61
vera,B,base,CG,29,29,90629.12,0.6
vera,B,base,CG,30,30,93181.23,0.59
vera,B,base,CG,31,31,97063.63,0.56
vera,B,base,CG,32,32,98417.09,0.56
vera,B,base,CG,33,33,97124.89,0.56
vera,B,base,CG,34,34,102907.07,0.53
vera,B,base,CG,35,35,106661.84,0.51
vera,B,base,CG,36,36,109317.28,0.5
vera,B,base,CG,37,37,112971.28,0.48
vera,B,base,CG,38,38,113363.13,0.48
vera,B,base,CG,39,39,114002.03,0.48
vera,B,base,CG,40,40,119125.98,0.46
vera,B,base,CG,41,41,116889.1,0.47
vera,B,base,CG,42,42,122273.84,0.45
vera,B,base,CG,43,43,122527.73,0.45
vera,B,base,CG,44,44,126207.6,0.43
vera,B,base,CG,45,45,128168.99,0.43
vera,B,base,CG,46,46,128843.58,0.42
vera,B,base,CG,47,47,126711.23,0.43
vera,B,base,CG,48,48,133959.71,0.41
vera,B,base,CG,49,49,134541.78,0.41
vera,B,base,CG,50,50,138460.2,0.4
vera,B,base,CG,51,51,139601.56,0.39
vera,B,base,CG,52,52,141940.37,0.39
vera,B,base,CG,53,53,143829.22,0.38
vera,B,base,CG,54,54,145528.1,0.38
vera,B,base,CG,55,55,147138.15,0.37
vera,B,base,CG,56,56,149868.49,0.37
vera,B,base,CG,57,57,149485.78,0.37
vera,B,base,CG,58,58,152678.06,0.36
vera,B,base,CG,59,59,155110.3,0.35
vera,B,base,CG,60,60,154230.07,0.35
vera,B,base,CG,61,61,154752.09,0.35
vera,B,base,CG,62,62,155774.13,0.35
vera,B,base,CG,63,63,160484.14,0.34
vera,B,base,CG,64,64,162213.72,0.34
vera,B,base,CG,65,65,158155.61,0.35
vera,B,base,CG,66,66,163844.21,0.33
vera,B,base,CG,67,67,164058.97,0.33
vera,B,base,CG,68,68,168292.19,0.33
vera,B,base,CG,69,69,167215.79,0.33
vera,B,base,CG,70,70,160145.27,0.34
vera,B,base,CG,71,71,159831.44,0.34
vera,B,base,CG,72,72,168320.41,0.33
vera,B,base,CG,73,73,171304.76,0.32
vera,B,base,CG,74,74,175012.96,0.31
vera,B,base,CG,75,75,171451.51,0.32
vera,B,base,CG,76,76,175055.04,0.31
vera,B,base,CG,77,77,173711.69,0.31
vera,B,base,CG,78,78,176005.83,0.31
vera,B,base,CG,79,79,174574.66,0.31
vera,B,base,CG,80,80,172942.0,0.32
vera,B,base,CG,81,81,177411.19,0.31
vera,B,base,CG,82,82,174264.12,0.31
vera,B,base,CG,83,83,176132.04,0.31
vera,B,base,CG,84,84,177986.47,0.31
vera,B,base,CG,85,85,178479.76,0.31
vera,B,base,CG,86,86,180304.51,0.3
vera,B,base,CG,87,87,180798.79,0.3
vera,B,base,CG,88,88,183085.21,0.3
vera,B,base,EP,1,1,234.78,9.15
vera,B,base,EP,2,2,469.53,4.57
vera,B,base,EP,3,3,705.23,3.05
vera,B,base,EP,4,4,939.14,2.29
vera,B,base,EP,5,5,1173.7,1.83
vera,B,base,EP,6,6,1410.45,1.52
vera,B,base,EP,7,7,1644.55,1.31
vera,B,base,EP,8,8,1879.18,1.14
vera,B,base,EP,9,9,2113.79,1.02
vera,B,base,EP,10,10,2348.25,0.91
vera,B,base,EP,11,11,2582.75,0.83
vera,B,base,EP,12,12,2821.11,0.76
vera,B,base,EP,13,13,3050.27,0.7
vera,B,base,EP,14,14,3288.15,0.65
vera,B,base,EP,15,15,3509.22,0.61
vera,B,base,EP,16,16,3747.33,0.57
vera,B,base,EP,17,17,3983.0,0.54
vera,B,base,EP,18,18,4216.95,0.51
vera,B,base,EP,19,19,4441.9,0.48
vera,B,base,EP,20,20,4679.59,0.46
vera,B,base,EP,21,21,4914.64,0.44
vera,B,base,EP,22,22,5143.15,0.42
vera,B,base,EP,23,23,5378.9,0.4
vera,B,base,EP,24,24,5622.71,0.38
vera,B,base,EP,25,25,5848.16,0.37
vera,B,base,EP,26,26,6078.9,0.35
vera,B,base,EP,27,27,6314.91,0.34
vera,B,base,EP,28,28,6546.1,0.33
vera,B,base,EP,29,29,6781.12,0.32
vera,B,base,EP,30,30,7011.97,0.31
vera,B,base,EP,31,31,7226.58,0.3
vera,B,base,EP,32,32,7485.45,0.29
vera,B,base,EP,33,33,7710.14,0.28
vera,B,base,EP,34,34,7938.85,0.27
vera,B,base,EP,35,35,8176.89,0.26
vera,B,base,EP,36,36,8409.9,0.26
vera,B,base,EP,37,37,8641.23,0.25
vera,B,base,EP,38,38,8886.66,0.24
vera,B,base,EP,39,39,9115.1,0.24
vera,B,base,EP,40,40,9340.08,0.23
vera,B,base,EP,41,41,9572.06,0.22
vera,B,base,EP,42,42,9809.86,0.22
vera,B,base,EP,43,43,10027.93,0.21
vera,B,base,EP,44,44,10240.96,0.21
vera,B,base,EP,45,45,10488.86,0.2
vera,B,base,EP,46,46,10724.06,0.2
vera,B,base,EP,47,47,10948.21,0.2
vera,B,base,EP,48,48,11180.44,0.19
vera,B,base,EP,49,49,11417.07,0.19
vera,B,base,EP,50,50,11637.07,0.18
vera,B,base,EP,51,51,11885.03,0.18
vera,B,base,EP,52,52,12110.6,0.18
vera,B,base,EP,53,53,12360.62,0.17
vera,B,base,EP,54,54,12557.47,0.17
vera,B,base,EP,55,55,12796.7,0.17
vera,B,base,EP,56,56,13048.08,0.16
vera,B,base,EP,57,57,13272.6,0.16
vera,B,base,EP,58,58,13513.34,0.16
vera,B,base,EP,59,59,13705.67,0.16
vera,B,base,EP,60,60,13981.75,0.15
vera,B,base,EP,61,61,14181.28,0.15
vera,B,base,EP,62,62,14447.34,0.15
vera,B,base,EP,63,63,14651.78,0.15
vera,B,base,EP,64,64,14869.3,0.14
vera,B,base,EP,65,65,15140.61,0.14
vera,B,base,EP,66,66,15360.92,0.14
vera,B,base,EP,67,67,15570.0,0.14
vera,B,base,EP,68,68,15785.62,0.14
vera,B,base,EP,69,69,16038.14,0.13
vera,B,base,EP,70,70,16263.06,0.13
vera,B,base,EP,71,71,16490.24,0.13
vera,B,base,EP,72,72,16721.34,0.13
vera,B,base,EP,73,73,16964.04,0.13
vera,B,base,EP,74,74,17176.93,0.13
vera,B,base,EP,75,75,17415.02,0.12
vera,B,base,EP,76,76,17623.77,0.12
vera,B,base,EP,77,77,17856.73,0.12
vera,B,base,EP,78,78,18086.22,0.12
vera,B,base,EP,79,79,18293.53,0.12
vera,B,base,EP,80,80,18551.73,0.12
vera,B,base,EP,81,81,18760.49,0.11
vera,B,base,EP,82,82,18962.86,0.11
vera,B,base,EP,83,83,19229.95,0.11
vera,B,base,EP,84,84,19459.22,0.11
vera,B,base,EP,85,85,19645.1,0.11
vera,B,base,EP,86,86,19923.03,0.11
vera,B,base,EP,87,87,20158.71,0.11
vera,B,base,EP,88,88,20369.1,0.11
vera,B,base,FT,1,1,7498.71,12.28
vera,B,base,FT,2,2,15082.17,6.1
vera,B,base,FT,3,3,22671.76,4.06
vera,B,base,FT,4,4,30253.23,3.04
vera,B,base,FT,5,5,37755.3,2.44
vera,B,base,FT,6,6,45342.43,2.03
vera,B,base,FT,7,7,52647.87,1.75
vera,B,base,FT,8,8,60063.46,1.53
vera,B,base,FT,9,9,67420.0,1.37
vera,B,base,FT,10,10,74611.68,1.23
vera,B,base,FT,11,11,81662.24,1.13
vera,B,base,FT,12,12,89004.43,1.03
vera,B,base,FT,13,13,95908.17,0.96
vera,B,base,FT,14,14,102881.0,0.89
vera,B,base,FT,15,15,109927.56,0.84
vera,B,base,FT,16,16,117202.57,0.79
vera,B,base,FT,17,17,123953.0,0.74
vera,B,base,FT,18,18,130690.15,0.7
vera,B,base,FT,19,19,137530.01,0.67
vera,B,base,FT,20,20,144375.97,0.64
vera,B,base,FT,21,21,150593.39,0.61
vera,B,base,FT,22,22,157094.23,0.59
vera,B,base,FT,23,23,163513.08,0.56
vera,B,base,FT,24,24,170554.91,0.54
vera,B,base,FT,25,25,177699.62,0.52
vera,B,base,FT,26,26,183890.83,0.5
vera,B,base,FT,27,27,190293.42,0.48
vera,B,base,FT,28,28,195375.34,0.47
vera,B,base,FT,29,29,202212.65,0.46
vera,B,base,FT,30,30,208589.79,0.44
vera,B,base,FT,31,31,214173.61,0.43
vera,B,base,FT,32,32,222355.24,0.41
vera,B,base,FT,33,33,226569.58,0.41
vera,B,base,FT,34,34,233129.06,0.39
vera,B,base,FT,35,35,239306.3,0.38
vera,B,base,FT,36,36,246243.36,0.37
vera,B,base,FT,37,37,251609.26,0.37
vera,B,base,FT,38,38,258547.29,0.36
vera,B,base,FT,39,39,262973.83,0.35
vera,B,base,FT,40,40,268187.21,0.34
vera,B,base,FT,41,41,275691.28,0.33
vera,B,base,FT,42,42,280683.77,0.33
vera,B,base,FT,43,43,285898.12,0.32
vera,B,base,FT,44,44,290943.02,0.32
vera,B,base,FT,45,45,296225.21,0.31
vera,B,base,FT,46,46,301574.75,0.31
vera,B,base,FT,47,47,307123.43,0.3
vera,B,base,FT,48,48,312308.8,0.29
vera,B,base,FT,49,49,318415.1,0.29
vera,B,base,FT,50,50,324119.53,0.28
vera,B,base,FT,51,51,326725.03,0.28
vera,B,base,FT,52,52,333354.84,0.28
vera,B,base,FT,53,53,338349.3,0.27
vera,B,base,FT,54,54,344483.03,0.27
vera,B,base,FT,55,55,346610.62,0.27
vera,B,base,FT,56,56,352681.84,0.26
vera,B,base,FT,57,57,359207.53,0.26
vera,B,base,FT,58,58,361741.37,0.25
vera,B,base,FT,59,59,367586.19,0.25
vera,B,base,FT,60,60,370259.3,0.25
vera,B,base,FT,61,61,375681.3,0.25
vera,B,base,FT,62,62,378301.95,0.24
vera,B,base,FT,63,63,383317.88,0.24
vera,B,base,FT,64,64,389135.09,0.24
vera,B,base,FT,65,65,392118.88,0.23
vera,B,base,FT,66,66,393750.31,0.23
vera,B,base,FT,67,67,399959.63,0.23
vera,B,base,FT,68,68,402956.58,0.23
vera,B,base,FT,69,69,407867.8,0.23
vera,B,base,FT,70,70,409768.75,0.22
vera,B,base,FT,71,71,416655.87,0.22
vera,B,base,FT,72,72,419525.96,0.22
vera,B,base,FT,73,73,419980.6,0.22
vera,B,base,FT,74,74,425635.3,0.22
vera,B,base,FT,75,75,427509.88,0.22
vera,B,base,FT,76,76,435051.16,0.21
vera,B,base,FT,77,77,434440.77,0.21
vera,B,base,FT,78,78,437082.47,0.21
vera,B,base,FT,79,79,444195.23,0.21
vera,B,base,FT,80,80,444170.23,0.21
vera,B,base,FT,81,81,447232.82,0.21
vera,B,base,FT,82,82,454311.67,0.2
vera,B,base,FT,83,83,454809.46,0.2
vera,B,base,FT,84,84,457522.1,0.2
vera,B,base,FT,85,85,460450.57,0.2
vera,B,base,FT,86,86,465730.59,0.2
vera,B,base,FT,87,87,469081.08,0.2
vera,B,base,FT,88,88,467854.19,0.2
vera,B,base,IS,1,1,573.76,0.58
vera,B,base,IS,2,2,1171.41,0.29
vera,B,base,IS,3,3,1793.76,0.19
vera,B,base,IS,4,4,2372.21,0.14
vera,B,base,IS,5,5,2960.65,0.11
vera,B,base,IS,6,6,3545.59,0.09
vera,B,base,IS,7,7,4086.36,0.08
vera,B,base,IS,8,8,4650.42,0.07
vera,B,base,IS,9,9,5235.08,0.06
vera,B,base,IS,10,10,5761.59,0.06
vera,B,base,IS,11,11,6353.25,0.05
vera,B,base,IS,12,12,6915.43,0.05
vera,B,base,IS,13,13,7519.74,0.04
vera,B,base,IS,14,14,8072.92,0.04
vera,B,base,IS,15,15,8675.19,0.04
vera,B,base,IS,16,16,9234.98,0.04
vera,B,base,IS,17,17,9786.41,0.03
vera,B,base,IS,18,18,10268.4,0.03
vera,B,base,IS,19,19,10784.23,0.03
vera,B,base,IS,20,20,11208.33,0.03
vera,B,base,IS,21,21,11967.71,0.03
vera,B,base,IS,22,22,12586.6,0.03
vera,B,base,IS,23,23,13108.2,0.03
vera,B,base,IS,24,24,13682.15,0.02
vera,B,base,IS,25,25,14215.55,0.02
vera,B,base,IS,26,26,14712.45,0.02
vera,B,base,IS,27,27,15214.16,0.02
vera,B,base,IS,28,28,15951.5,0.02
vera,B,base,IS,29,29,16429.77,0.02
vera,B,base,IS,30,30,17004.86,0.02
vera,B,base,IS,31,31,17674.31,0.02
vera,B,base,IS,32,32,18201.3,0.02
vera,B,base,IS,33,33,18756.73,0.02
vera,B,base,IS,34,34,19382.76,0.02
vera,B,base,IS,35,35,19851.34,0.02
vera,B,base,IS,36,36,20446.96,0.02
vera,B,base,IS,37,37,21034.39,0.02
vera,B,base,IS,38,38,21547.24,0.02
vera,B,base,IS,39,39,22147.39,0.02
vera,B,base,IS,40,40,22346.33,0.02
vera,B,base,IS,41,41,23242.01,0.01
vera,B,base,IS,42,42,23800.59,0.01
vera,B,base,IS,43,43,24380.64,0.01
vera,B,base,IS,44,44,25029.94,0.01
vera,B,base,IS,45,45,25338.93,0.01
vera,B,base,IS,46,46,26129.28,0.01
vera,B,base,IS,47,47,26503.33,0.01
vera,B,base,IS,48,48,26970.22,0.01
vera,B,base,IS,49,49,27622.55,0.01
vera,B,base,IS,50,50,28106.36,0.01
vera,B,base,IS,51,51,28572.74,0.01
vera,B,base,IS,52,52,29201.71,0.01
vera,B,base,IS,53,53,29521.31,0.01
vera,B,base,IS,54,54,30353.47,0.01
vera,B,base,IS,55,55,30963.83,0.01
vera,B,base,IS,56,56,31150.51,0.01
vera,B,base,IS,57,57,31671.43,0.01
vera,B,base,IS,58,58,32226.53,0.01
vera,B,base,IS,59,59,32797.84,0.01
vera,B,base,IS,60,60,33568.46,0.01
vera,B,base,IS,61,61,34043.63,0.01
vera,B,base,IS,62,62,34795.41,0.01
vera,B,base,IS,63,63,34958.64,0.01
vera,B,base,IS,64,64,35222.38,0.01
vera,B,base,IS,65,65,35882.37,0.01
vera,B,base,IS,66,66,36611.24,0.01
vera,B,base,IS,67,67,36780.84,0.01
vera,B,base,IS,68,68,37451.86,0.01
vera,B,base,IS,69,69,37894.6,0.01
vera,B,base,IS,70,70,38209.68,0.01
vera,B,base,IS,71,71,39243.08,0.01
vera,B,base,IS,72,72,39575.35,0.01
vera,B,base,IS,73,73,40041.22,0.01
vera,B,base,IS,74,74,39272.6,0.01
vera,B,base,IS,75,75,41253.2,0.01
vera,B,base,IS,76,76,41725.81,0.01
vera,B,base,IS,77,77,41873.69,0.01
vera,B,base,IS,78,78,42414.11,0.01
vera,B,base,IS,79,79,42567.11,0.01
vera,B,base,IS,80,80,42860.92,0.01
vera,B,base,IS,81,81,43809.72,0.01
vera,B,base,IS,82,82,43870.23,0.01
vera,B,base,IS,83,83,44160.79,0.01
vera,B,base,IS,84,84,45341.32,0.01
vera,B,base,IS,85,85,45279.01,0.01
vera,B,base,IS,86,86,45808.44,0.01
vera,B,base,IS,87,87,46196.78,0.01
vera,B,base,IS,88,88,46253.73,0.01
vera,B,base,LU,1,1,11820.43,42.2
vera,B,base,LU,2,2,23524.45,21.2
vera,B,base,LU,3,3,34461.03,14.48
vera,B,base,LU,4,4,46126.94,10.81
vera,B,base,LU,5,5,57042.09,8.74
vera,B,base,LU,6,6,66561.62,7.49
vera,B,base,LU,7,7,75420.99,6.61
vera,B,base,LU,8,8,85709.04,5.82
vera,B,base,LU,9,9,93282.23,5.35
vera,B,base,LU,10,10,107013.9,4.66
vera,B,base,LU,11,11,110087.39,4.53
vera,B,base,LU,12,12,119123.08,4.19
vera,B,base,LU,13,13,131265.82,3.8
vera,B,base,LU,14,14,133215.61,3.74
vera,B,base,LU,15,15,147676.43,3.38
vera,B,base,LU,16,16,149031.85,3.35
vera,B,base,LU,17,17,166053.67,3.0
vera,B,base,LU,18,18,167736.94,2.97
vera,B,base,LU,19,19,168834.43,2.95
vera,B,base,LU,20,20,190080.39,2.62
vera,B,base,LU,21,21,191565.27,2.6
vera,B,base,LU,22,22,193675.14,2.58
vera,B,base,LU,23,23,195617.81,2.55
vera,B,base,LU,24,24,196543.51,2.54
vera,B,base,LU,25,25,225383.97,2.21
vera,B,base,LU,26,26,227270.61,2.19
vera,B,base,LU,27,27,228408.0,2.18
vera,B,base,LU,28,28,230233.44,2.17
vera,B,base,LU,29,29,231307.52,2.16
vera,B,base,LU,30,30,232309.47,2.15
vera,B,base,LU,31,31,233901.28,2.13
vera,B,base,LU,32,32,234851.95,2.12
vera,B,base,LU,33,33,236861.58,2.11
vera,B,base,LU,34,34,276624.02,1.8
vera,B,base,LU,35,35,276474.72,1.8
vera,B,base,LU,36,36,277943.09,1.79
vera,B,base,LU,37,37,279172.26,1.79
vera,B,base,LU,38,38,279795.71,1.78
vera,B,base,LU,39,39,281008.87,1.78
vera,B,base,LU,40,40,281591.41,1.77
vera,B,base,LU,41,41,282878.01,1.76
vera,B,base,LU,42,42,284292.99,1.75
vera,B,base,LU,43,43,285229.19,1.75
vera,B,base,LU,44,44,286191.52,1.74
vera,B,base,LU,45,45,287508.24,1.73
vera,B,base,LU,46,46,287948.82,1.73
vera,B,base,LU,47,47,288005.75,1.73
vera,B,base,LU,48,48,288078.79,1.73
vera,B,base,LU,49,49,288524.22,1.73
vera,B,base,LU,50,50,352310.93,1.42
vera,B,base,LU,51,51,354241.58,1.41
vera,B,base,LU,52,52,354040.38,1.41
vera,B,base,LU,53,53,355207.83,1.4
vera,B,base,LU,54,54,356169.5,1.4
vera,B,base,LU,55,55,357564.89,1.4
vera,B,base,LU,56,56,357974.68,1.39
vera,B,base,LU,57,57,358299.84,1.39
vera,B,base,LU,58,58,358456.04,1.39
vera,B,base,LU,59,59,358750.19,1.39
vera,B,base,LU,60,60,359415.85,1.39
vera,B,base,LU,61,61,359919.98,1.39
vera,B,base,LU,62,62,359496.03,1.39
vera,B,base,LU,63,63,359825.1,1.39
vera,B,base,LU,64,64,355291.31,1.4
vera,B,base,LU,65,65,359295.0,1.39
vera,B,base,LU,66,66,359747.66,1.39
vera,B,base,LU,67,67,360124.24,1.39
vera,B,base,LU,68,68,362124.8,1.38
vera,B,base,LU,69,69,361819.1,1.38
vera,B,base,LU,70,70,363328.34,1.37
vera,B,base,LU,71,71,363524.89,1.37
vera,B,base,LU,72,72,364039.44,1.37
vera,B,base,LU,73,73,360955.64,1.38
vera,B,base,LU,74,74,365313.65,1.37
vera,B,base,LU,75,75,363676.84,1.37
vera,B,base,LU,76,76,364744.7,1.37
vera,B,base,LU,77,77,362681.8,1.38
vera,B,base,LU,78,78,362975.9,1.37
vera,B,base,LU,79,79,364361.68,1.37
vera,B,base,LU,80,80,363296.75,1.37
vera,B,base,LU,81,81,364150.01,1.37
vera,B,base,LU,82,82,365697.0,1.36
vera,B,base,LU,83,83,365998.44,1.36
vera,B,base,LU,84,84,365414.68,1.37
vera,B,base,LU,85,85,365663.14,1.36
vera,B,base,LU,86,86,366097.03,1.36
vera,B,base,LU,87,87,365083.26,1.37
vera,B,base,LU,88,88,363935.95,1.37
vera,B,base,MG,1,1,12721.29,1.53
vera,B,base,MG,2,2,24400.92,0.8
vera,B,base,MG,3,3,36370.62,0.54
vera,B,base,MG,4,4,49272.8,0.39
vera,B,base,MG,5,5,61343.59,0.32
vera,B,base,MG,6,6,73589.87,0.26
vera,B,base,MG,7,7,82200.72,0.24
vera,B,base,MG,8,8,96442.78,0.2
vera,B,base,MG,9,9,107291.24,0.18
vera,B,base,MG,10,10,118533.21,0.16
vera,B,base,MG,11,11,128996.4,0.15
vera,B,base,MG,12,12,139696.44,0.14
vera,B,base,MG,13,13,150655.71,0.13
vera,B,base,MG,14,14,158753.55,0.12
vera,B,base,MG,15,15,169209.03,0.12
vera,B,base,MG,16,16,179946.05,0.11
vera,B,base,MG,17,17,188612.71,0.1
vera,B,base,MG,18,18,197600.34,0.1
vera,B,base,MG,19,19,206365.24,0.09
vera,B,base,MG,20,20,215511.82,0.09
vera,B,base,MG,21,21,223221.4,0.09
vera,B,base,MG,22,22,231872.78,0.08
vera,B,base,MG,23,23,217448.4,0.09
vera,B,base,MG,24,24,245801.87,0.08
vera,B,base,MG,25,25,254893.32,0.08
vera,B,base,MG,26,26,260815.69,0.07
vera,B,base,MG,27,27,266128.51,0.07
vera,B,base,MG,28,28,249426.72,0.08
vera,B,base,MG,29,29,278938.57,0.07
vera,B,base,MG,30,30,284106.97,0.07
vera,B,base,MG,31,31,292733.07,0.07
vera,B,base,MG,32,32,298321.79,0.07
vera,B,base,MG,33,33,302989.67,0.06
vera,B,base,MG,34,34,268747.11,0.07
vera,B,base,MG,35,35,315206.26,0.06
vera,B,base,MG,36,36,318736.22,0.06
vera,B,base,MG,37,37,324226.39,0.06
vera,B,base,MG,38,38,314539.28,0.06
vera,B,base,MG,39,39,294821.17,0.07
vera,B,base,MG,40,40,305603.66,0.06
vera,B,base,MG,41,41,338845.05,0.06
vera,B,base,MG,42,42,295285.52,0.07
